instant;dteday;season;yr;mnth;hr;holiday;weekday;workingday
16313;17.11.12;4;1;11;10;0;6;0
16314;17.11.12;4;1;11;11;0;6;0
16315;17.11.12;4;1;11;12;0;6;0
16316;17.11.12;4;1;11;13;0;6;0
16317;17.11.12;4;1;11;14;0;6;0
16318;17.11.12;4;1;11;15;0;6;0
16319;17.11.12;4;1;11;16;0;6;0
16320;17.11.12;4;1;11;17;0;6;0
16321;17.11.12;4;1;11;18;0;6;0
16322;17.11.12;4;1;11;19;0;6;0
16323;17.11.12;4;1;11;20;0;6;0
16324;17.11.12;4;1;11;21;0;6;0
16325;17.11.12;4;1;11;22;0;6;0
16326;17.11.12;4;1;11;23;0;6;0
16327;18.11.12;4;1;11;0;0;0;0
16328;18.11.12;4;1;11;1;0;0;0
16329;18.11.12;4;1;11;2;0;0;0
16330;18.11.12;4;1;11;3;0;0;0
16331;18.11.12;4;1;11;4;0;0;0
16332;18.11.12;4;1;11;5;0;0;0
16333;18.11.12;4;1;11;6;0;0;0
16334;18.11.12;4;1;11;7;0;0;0
16335;18.11.12;4;1;11;8;0;0;0
16336;18.11.12;4;1;11;9;0;0;0
16337;18.11.12;4;1;11;10;0;0;0
16338;18.11.12;4;1;11;11;0;0;0
16339;18.11.12;4;1;11;12;0;0;0
16340;18.11.12;4;1;11;13;0;0;0
16341;18.11.12;4;1;11;14;0;0;0
16342;18.11.12;4;1;11;15;0;0;0
16343;18.11.12;4;1;11;16;0;0;0
16344;18.11.12;4;1;11;17;0;0;0
16345;18.11.12;4;1;11;18;0;0;0
16346;18.11.12;4;1;11;19;0;0;0
16347;18.11.12;4;1;11;20;0;0;0
16348;18.11.12;4;1;11;21;0;0;0
16349;18.11.12;4;1;11;22;0;0;0
16350;18.11.12;4;1;11;23;0;0;0
16351;19.11.12;4;1;11;0;0;1;1
16352;19.11.12;4;1;11;1;0;1;1
16353;19.11.12;4;1;11;2;0;1;1
16354;19.11.12;4;1;11;3;0;1;1
16355;19.11.12;4;1;11;4;0;1;1
16356;19.11.12;4;1;11;5;0;1;1
16357;19.11.12;4;1;11;6;0;1;1
16358;19.11.12;4;1;11;7;0;1;1
16359;19.11.12;4;1;11;8;0;1;1
16360;19.11.12;4;1;11;9;0;1;1
16361;19.11.12;4;1;11;10;0;1;1
16362;19.11.12;4;1;11;11;0;1;1
16363;19.11.12;4;1;11;12;0;1;1
16364;19.11.12;4;1;11;13;0;1;1
16365;19.11.12;4;1;11;14;0;1;1
16366;19.11.12;4;1;11;15;0;1;1
16367;19.11.12;4;1;11;16;0;1;1
16368;19.11.12;4;1;11;17;0;1;1
16369;19.11.12;4;1;11;18;0;1;1
16370;19.11.12;4;1;11;19;0;1;1
16371;19.11.12;4;1;11;20;0;1;1
16372;19.11.12;4;1;11;21;0;1;1
16373;19.11.12;4;1;11;22;0;1;1
16374;19.11.12;4;1;11;23;0;1;1
16375;20.11.12;4;1;11;0;0;2;1
16376;20.11.12;4;1;11;1;0;2;1
16377;20.11.12;4;1;11;2;0;2;1
16378;20.11.12;4;1;11;3;0;2;1
16379;20.11.12;4;1;11;4;0;2;1
16380;20.11.12;4;1;11;5;0;2;1
16381;20.11.12;4;1;11;6;0;2;1
16382;20.11.12;4;1;11;7;0;2;1
16383;20.11.12;4;1;11;8;0;2;1
16384;20.11.12;4;1;11;9;0;2;1
16385;20.11.12;4;1;11;10;0;2;1
16386;20.11.12;4;1;11;11;0;2;1
16387;20.11.12;4;1;11;12;0;2;1
16388;20.11.12;4;1;11;13;0;2;1
16389;20.11.12;4;1;11;14;0;2;1
16390;20.11.12;4;1;11;15;0;2;1
16391;20.11.12;4;1;11;16;0;2;1
16392;20.11.12;4;1;11;17;0;2;1
16393;20.11.12;4;1;11;18;0;2;1
16394;20.11.12;4;1;11;19;0;2;1
16395;20.11.12;4;1;11;20;0;2;1
16396;20.11.12;4;1;11;21;0;2;1
16397;20.11.12;4;1;11;22;0;2;1
16398;20.11.12;4;1;11;23;0;2;1
16399;21.11.12;4;1;11;0;0;3;1
16400;21.11.12;4;1;11;1;0;3;1
16401;21.11.12;4;1;11;2;0;3;1
16402;21.11.12;4;1;11;3;0;3;1
16403;21.11.12;4;1;11;4;0;3;1
16404;21.11.12;4;1;11;5;0;3;1
16405;21.11.12;4;1;11;6;0;3;1
16406;21.11.12;4;1;11;7;0;3;1
16407;21.11.12;4;1;11;8;0;3;1
16408;21.11.12;4;1;11;9;0;3;1
16409;21.11.12;4;1;11;10;0;3;1
16410;21.11.12;4;1;11;11;0;3;1
16411;21.11.12;4;1;11;12;0;3;1
16412;21.11.12;4;1;11;13;0;3;1
16413;21.11.12;4;1;11;14;0;3;1
16414;21.11.12;4;1;11;15;0;3;1
16415;21.11.12;4;1;11;16;0;3;1
16416;21.11.12;4;1;11;17;0;3;1
16417;21.11.12;4;1;11;18;0;3;1
16418;21.11.12;4;1;11;19;0;3;1
16419;21.11.12;4;1;11;20;0;3;1
16420;21.11.12;4;1;11;21;0;3;1
16421;21.11.12;4;1;11;22;0;3;1
16422;21.11.12;4;1;11;23;0;3;1
16423;22.11.12;4;1;11;0;1;4;0
16424;22.11.12;4;1;11;1;1;4;0
16425;22.11.12;4;1;11;2;1;4;0
16426;22.11.12;4;1;11;3;1;4;0
16427;22.11.12;4;1;11;4;1;4;0
16428;22.11.12;4;1;11;5;1;4;0
16429;22.11.12;4;1;11;6;1;4;0
16430;22.11.12;4;1;11;7;1;4;0
16431;22.11.12;4;1;11;8;1;4;0
16432;22.11.12;4;1;11;9;1;4;0
16433;22.11.12;4;1;11;10;1;4;0
16434;22.11.12;4;1;11;11;1;4;0
16435;22.11.12;4;1;11;12;1;4;0
16436;22.11.12;4;1;11;13;1;4;0
16437;22.11.12;4;1;11;14;1;4;0
16438;22.11.12;4;1;11;15;1;4;0
16439;22.11.12;4;1;11;16;1;4;0
16440;22.11.12;4;1;11;17;1;4;0
16441;22.11.12;4;1;11;18;1;4;0
16442;22.11.12;4;1;11;19;1;4;0
16443;22.11.12;4;1;11;20;1;4;0
16444;22.11.12;4;1;11;21;1;4;0
16445;22.11.12;4;1;11;22;1;4;0
16446;22.11.12;4;1;11;23;1;4;0
16447;23.11.12;4;1;11;0;0;5;1
16448;23.11.12;4;1;11;1;0;5;1
16449;23.11.12;4;1;11;2;0;5;1
16450;23.11.12;4;1;11;3;0;5;1
16451;23.11.12;4;1;11;4;0;5;1
16452;23.11.12;4;1;11;5;0;5;1
16453;23.11.12;4;1;11;6;0;5;1
16454;23.11.12;4;1;11;7;0;5;1
16455;23.11.12;4;1;11;8;0;5;1
16456;23.11.12;4;1;11;9;0;5;1
16457;23.11.12;4;1;11;10;0;5;1
16458;23.11.12;4;1;11;11;0;5;1
16459;23.11.12;4;1;11;12;0;5;1
16460;23.11.12;4;1;11;13;0;5;1
16461;23.11.12;4;1;11;14;0;5;1
16462;23.11.12;4;1;11;15;0;5;1
16463;23.11.12;4;1;11;16;0;5;1
16464;23.11.12;4;1;11;17;0;5;1
16465;23.11.12;4;1;11;18;0;5;1
16466;23.11.12;4;1;11;19;0;5;1
16467;23.11.12;4;1;11;20;0;5;1
16468;23.11.12;4;1;11;21;0;5;1
16469;23.11.12;4;1;11;22;0;5;1
16470;23.11.12;4;1;11;23;0;5;1
16471;24.11.12;4;1;11;0;0;6;0
16472;24.11.12;4;1;11;1;0;6;0
16473;24.11.12;4;1;11;2;0;6;0
16474;24.11.12;4;1;11;3;0;6;0
16475;24.11.12;4;1;11;4;0;6;0
16476;24.11.12;4;1;11;5;0;6;0
16477;24.11.12;4;1;11;6;0;6;0
16478;24.11.12;4;1;11;7;0;6;0
16479;24.11.12;4;1;11;8;0;6;0
16480;24.11.12;4;1;11;9;0;6;0
16481;24.11.12;4;1;11;10;0;6;0
16482;24.11.12;4;1;11;11;0;6;0
16483;24.11.12;4;1;11;12;0;6;0
16484;24.11.12;4;1;11;13;0;6;0
16485;24.11.12;4;1;11;14;0;6;0
16486;24.11.12;4;1;11;15;0;6;0
16487;24.11.12;4;1;11;16;0;6;0
16488;24.11.12;4;1;11;17;0;6;0
16489;24.11.12;4;1;11;18;0;6;0
16490;24.11.12;4;1;11;19;0;6;0
16491;24.11.12;4;1;11;20;0;6;0
16492;24.11.12;4;1;11;21;0;6;0
16493;24.11.12;4;1;11;22;0;6;0
16494;24.11.12;4;1;11;23;0;6;0
16495;25.11.12;4;1;11;0;0;0;0
16496;25.11.12;4;1;11;1;0;0;0
16497;25.11.12;4;1;11;2;0;0;0
16498;25.11.12;4;1;11;3;0;0;0
16499;25.11.12;4;1;11;4;0;0;0
16500;25.11.12;4;1;11;5;0;0;0
16501;25.11.12;4;1;11;6;0;0;0
16502;25.11.12;4;1;11;7;0;0;0
16503;25.11.12;4;1;11;8;0;0;0
16504;25.11.12;4;1;11;9;0;0;0
16505;25.11.12;4;1;11;10;0;0;0
16506;25.11.12;4;1;11;11;0;0;0
16507;25.11.12;4;1;11;12;0;0;0
16508;25.11.12;4;1;11;13;0;0;0
16509;25.11.12;4;1;11;14;0;0;0
16510;25.11.12;4;1;11;15;0;0;0
16511;25.11.12;4;1;11;16;0;0;0
16512;25.11.12;4;1;11;17;0;0;0
16513;25.11.12;4;1;11;18;0;0;0
16514;25.11.12;4;1;11;19;0;0;0
16515;25.11.12;4;1;11;20;0;0;0
16516;25.11.12;4;1;11;21;0;0;0
16517;25.11.12;4;1;11;22;0;0;0
16518;25.11.12;4;1;11;23;0;0;0
16519;26.11.12;4;1;11;0;0;1;1
16520;26.11.12;4;1;11;1;0;1;1
16521;26.11.12;4;1;11;2;0;1;1
16522;26.11.12;4;1;11;3;0;1;1
16523;26.11.12;4;1;11;4;0;1;1
16524;26.11.12;4;1;11;5;0;1;1
16525;26.11.12;4;1;11;6;0;1;1
16526;26.11.12;4;1;11;7;0;1;1
16527;26.11.12;4;1;11;8;0;1;1
16528;26.11.12;4;1;11;9;0;1;1
16529;26.11.12;4;1;11;10;0;1;1
16530;26.11.12;4;1;11;11;0;1;1
16531;26.11.12;4;1;11;12;0;1;1
16532;26.11.12;4;1;11;13;0;1;1
16533;26.11.12;4;1;11;14;0;1;1
16534;26.11.12;4;1;11;15;0;1;1
16535;26.11.12;4;1;11;16;0;1;1
16536;26.11.12;4;1;11;17;0;1;1
16537;26.11.12;4;1;11;18;0;1;1
16538;26.11.12;4;1;11;19;0;1;1
16539;26.11.12;4;1;11;20;0;1;1
16540;26.11.12;4;1;11;21;0;1;1
16541;26.11.12;4;1;11;22;0;1;1
16542;26.11.12;4;1;11;23;0;1;1
16543;27.11.12;4;1;11;0;0;2;1
16544;27.11.12;4;1;11;1;0;2;1
16545;27.11.12;4;1;11;2;0;2;1
16546;27.11.12;4;1;11;3;0;2;1
16547;27.11.12;4;1;11;4;0;2;1
16548;27.11.12;4;1;11;5;0;2;1
16549;27.11.12;4;1;11;6;0;2;1
16550;27.11.12;4;1;11;7;0;2;1
16551;27.11.12;4;1;11;8;0;2;1
16552;27.11.12;4;1;11;9;0;2;1
16553;27.11.12;4;1;11;10;0;2;1
16554;27.11.12;4;1;11;11;0;2;1
16555;27.11.12;4;1;11;12;0;2;1
16556;27.11.12;4;1;11;13;0;2;1
16557;27.11.12;4;1;11;14;0;2;1
16558;27.11.12;4;1;11;15;0;2;1
16559;27.11.12;4;1;11;16;0;2;1
16560;27.11.12;4;1;11;17;0;2;1
16561;27.11.12;4;1;11;18;0;2;1
16562;27.11.12;4;1;11;19;0;2;1
16563;27.11.12;4;1;11;20;0;2;1
16564;27.11.12;4;1;11;21;0;2;1
16565;27.11.12;4;1;11;22;0;2;1
16566;27.11.12;4;1;11;23;0;2;1
16567;28.11.12;4;1;11;0;0;3;1
16568;28.11.12;4;1;11;1;0;3;1
16569;28.11.12;4;1;11;2;0;3;1
16570;28.11.12;4;1;11;3;0;3;1
16571;28.11.12;4;1;11;4;0;3;1
16572;28.11.12;4;1;11;5;0;3;1
16573;28.11.12;4;1;11;6;0;3;1
16574;28.11.12;4;1;11;7;0;3;1
16575;28.11.12;4;1;11;8;0;3;1
16576;28.11.12;4;1;11;9;0;3;1
16577;28.11.12;4;1;11;10;0;3;1
16578;28.11.12;4;1;11;11;0;3;1
16579;28.11.12;4;1;11;12;0;3;1
16580;28.11.12;4;1;11;13;0;3;1
16581;28.11.12;4;1;11;14;0;3;1
16582;28.11.12;4;1;11;15;0;3;1
16583;28.11.12;4;1;11;16;0;3;1
16584;28.11.12;4;1;11;17;0;3;1
16585;28.11.12;4;1;11;18;0;3;1
16586;28.11.12;4;1;11;19;0;3;1
16587;28.11.12;4;1;11;20;0;3;1
16588;28.11.12;4;1;11;21;0;3;1
16589;28.11.12;4;1;11;22;0;3;1
16590;28.11.12;4;1;11;23;0;3;1
16591;29.11.12;4;1;11;0;0;4;1
16592;29.11.12;4;1;11;1;0;4;1
16593;29.11.12;4;1;11;2;0;4;1
16594;29.11.12;4;1;11;4;0;4;1
16595;29.11.12;4;1;11;5;0;4;1
16596;29.11.12;4;1;11;6;0;4;1
16597;29.11.12;4;1;11;7;0;4;1
16598;29.11.12;4;1;11;8;0;4;1
16599;29.11.12;4;1;11;9;0;4;1
16600;29.11.12;4;1;11;10;0;4;1
16601;29.11.12;4;1;11;11;0;4;1
16602;29.11.12;4;1;11;12;0;4;1
16603;29.11.12;4;1;11;13;0;4;1
16604;29.11.12;4;1;11;14;0;4;1
16605;29.11.12;4;1;11;15;0;4;1
16606;29.11.12;4;1;11;16;0;4;1
16607;29.11.12;4;1;11;17;0;4;1
16608;29.11.12;4;1;11;18;0;4;1
16609;29.11.12;4;1;11;19;0;4;1
16610;29.11.12;4;1;11;20;0;4;1
16611;29.11.12;4;1;11;21;0;4;1
16612;29.11.12;4;1;11;22;0;4;1
16613;29.11.12;4;1;11;23;0;4;1
16614;30.11.12;4;1;11;0;0;5;1
16615;30.11.12;4;1;11;1;0;5;1
16616;30.11.12;4;1;11;2;0;5;1
16617;30.11.12;4;1;11;3;0;5;1
16618;30.11.12;4;1;11;4;0;5;1
16619;30.11.12;4;1;11;5;0;5;1
16620;30.11.12;4;1;11;6;0;5;1
16621;30.11.12;4;1;11;7;0;5;1
16622;30.11.12;4;1;11;8;0;5;1
16623;30.11.12;4;1;11;9;0;5;1
16624;30.11.12;4;1;11;10;0;5;1
16625;30.11.12;4;1;11;11;0;5;1
16626;30.11.12;4;1;11;12;0;5;1
16627;30.11.12;4;1;11;13;0;5;1
16628;30.11.12;4;1;11;14;0;5;1
16629;30.11.12;4;1;11;15;0;5;1
16630;30.11.12;4;1;11;16;0;5;1
16631;30.11.12;4;1;11;17;0;5;1
16632;30.11.12;4;1;11;18;0;5;1
16633;30.11.12;4;1;11;19;0;5;1
16634;30.11.12;4;1;11;20;0;5;1
16635;30.11.12;4;1;11;21;0;5;1
16636;30.11.12;4;1;11;22;0;5;1
16637;30.11.12;4;1;11;23;0;5;1
16638;01.12.12;4;1;12;0;0;6;0
16639;01.12.12;4;1;12;1;0;6;0
16640;01.12.12;4;1;12;2;0;6;0
16641;01.12.12;4;1;12;3;0;6;0
16642;01.12.12;4;1;12;4;0;6;0
16643;01.12.12;4;1;12;5;0;6;0
16644;01.12.12;4;1;12;6;0;6;0
16645;01.12.12;4;1;12;7;0;6;0
16646;01.12.12;4;1;12;8;0;6;0
16647;01.12.12;4;1;12;9;0;6;0
16648;01.12.12;4;1;12;10;0;6;0
16649;01.12.12;4;1;12;11;0;6;0
16650;01.12.12;4;1;12;12;0;6;0
16651;01.12.12;4;1;12;13;0;6;0
16652;01.12.12;4;1;12;14;0;6;0
16653;01.12.12;4;1;12;15;0;6;0
16654;01.12.12;4;1;12;16;0;6;0
16655;01.12.12;4;1;12;17;0;6;0
16656;01.12.12;4;1;12;18;0;6;0
16657;01.12.12;4;1;12;19;0;6;0
16658;01.12.12;4;1;12;20;0;6;0
16659;01.12.12;4;1;12;21;0;6;0
16660;01.12.12;4;1;12;22;0;6;0
16661;01.12.12;4;1;12;23;0;6;0
16662;02.12.12;4;1;12;0;0;0;0
16663;02.12.12;4;1;12;1;0;0;0
16664;02.12.12;4;1;12;2;0;0;0
16665;02.12.12;4;1;12;3;0;0;0
16666;02.12.12;4;1;12;4;0;0;0
16667;02.12.12;4;1;12;5;0;0;0
16668;02.12.12;4;1;12;6;0;0;0
16669;02.12.12;4;1;12;7;0;0;0
16670;02.12.12;4;1;12;8;0;0;0
16671;02.12.12;4;1;12;9;0;0;0
16672;02.12.12;4;1;12;10;0;0;0
16673;02.12.12;4;1;12;11;0;0;0
16674;02.12.12;4;1;12;12;0;0;0
16675;02.12.12;4;1;12;13;0;0;0
16676;02.12.12;4;1;12;14;0;0;0
16677;02.12.12;4;1;12;15;0;0;0
16678;02.12.12;4;1;12;16;0;0;0
16679;02.12.12;4;1;12;17;0;0;0
16680;02.12.12;4;1;12;18;0;0;0
16681;02.12.12;4;1;12;19;0;0;0
16682;02.12.12;4;1;12;20;0;0;0
16683;02.12.12;4;1;12;21;0;0;0
16684;02.12.12;4;1;12;22;0;0;0
16685;02.12.12;4;1;12;23;0;0;0
16686;03.12.12;4;1;12;0;0;1;1
16687;03.12.12;4;1;12;1;0;1;1
16688;03.12.12;4;1;12;2;0;1;1
16689;03.12.12;4;1;12;3;0;1;1
16690;03.12.12;4;1;12;4;0;1;1
16691;03.12.12;4;1;12;5;0;1;1
16692;03.12.12;4;1;12;6;0;1;1
16693;03.12.12;4;1;12;7;0;1;1
16694;03.12.12;4;1;12;8;0;1;1
16695;03.12.12;4;1;12;9;0;1;1
16696;03.12.12;4;1;12;10;0;1;1
16697;03.12.12;4;1;12;11;0;1;1
16698;03.12.12;4;1;12;12;0;1;1
16699;03.12.12;4;1;12;13;0;1;1
16700;03.12.12;4;1;12;14;0;1;1
16701;03.12.12;4;1;12;15;0;1;1
16702;03.12.12;4;1;12;16;0;1;1
16703;03.12.12;4;1;12;17;0;1;1
16704;03.12.12;4;1;12;18;0;1;1
16705;03.12.12;4;1;12;19;0;1;1
16706;03.12.12;4;1;12;20;0;1;1
16707;03.12.12;4;1;12;21;0;1;1
16708;03.12.12;4;1;12;22;0;1;1
16709;03.12.12;4;1;12;23;0;1;1
16710;04.12.12;4;1;12;0;0;2;1
16711;04.12.12;4;1;12;1;0;2;1
16712;04.12.12;4;1;12;2;0;2;1
16713;04.12.12;4;1;12;3;0;2;1
16714;04.12.12;4;1;12;4;0;2;1
16715;04.12.12;4;1;12;5;0;2;1
16716;04.12.12;4;1;12;6;0;2;1
16717;04.12.12;4;1;12;7;0;2;1
16718;04.12.12;4;1;12;8;0;2;1
16719;04.12.12;4;1;12;9;0;2;1
16720;04.12.12;4;1;12;10;0;2;1
16721;04.12.12;4;1;12;11;0;2;1
16722;04.12.12;4;1;12;12;0;2;1
16723;04.12.12;4;1;12;13;0;2;1
16724;04.12.12;4;1;12;14;0;2;1
16725;04.12.12;4;1;12;15;0;2;1
16726;04.12.12;4;1;12;16;0;2;1
16727;04.12.12;4;1;12;17;0;2;1
16728;04.12.12;4;1;12;18;0;2;1
16729;04.12.12;4;1;12;19;0;2;1
16730;04.12.12;4;1;12;20;0;2;1
16731;04.12.12;4;1;12;21;0;2;1
16732;04.12.12;4;1;12;22;0;2;1
16733;04.12.12;4;1;12;23;0;2;1
16734;05.12.12;4;1;12;0;0;3;1
16735;05.12.12;4;1;12;1;0;3;1
16736;05.12.12;4;1;12;2;0;3;1
16737;05.12.12;4;1;12;3;0;3;1
16738;05.12.12;4;1;12;4;0;3;1
16739;05.12.12;4;1;12;5;0;3;1
16740;05.12.12;4;1;12;6;0;3;1
16741;05.12.12;4;1;12;7;0;3;1
16742;05.12.12;4;1;12;8;0;3;1
16743;05.12.12;4;1;12;9;0;3;1
16744;05.12.12;4;1;12;10;0;3;1
16745;05.12.12;4;1;12;11;0;3;1
16746;05.12.12;4;1;12;12;0;3;1
16747;05.12.12;4;1;12;13;0;3;1
16748;05.12.12;4;1;12;14;0;3;1
16749;05.12.12;4;1;12;15;0;3;1
16750;05.12.12;4;1;12;16;0;3;1
16751;05.12.12;4;1;12;17;0;3;1
16752;05.12.12;4;1;12;18;0;3;1
16753;05.12.12;4;1;12;19;0;3;1
16754;05.12.12;4;1;12;20;0;3;1
16755;05.12.12;4;1;12;21;0;3;1
16756;05.12.12;4;1;12;22;0;3;1
16757;05.12.12;4;1;12;23;0;3;1
16758;06.12.12;4;1;12;0;0;4;1
16759;06.12.12;4;1;12;1;0;4;1
16760;06.12.12;4;1;12;2;0;4;1
16761;06.12.12;4;1;12;3;0;4;1
16762;06.12.12;4;1;12;4;0;4;1
16763;06.12.12;4;1;12;5;0;4;1
16764;06.12.12;4;1;12;6;0;4;1
16765;06.12.12;4;1;12;7;0;4;1
16766;06.12.12;4;1;12;8;0;4;1
16767;06.12.12;4;1;12;9;0;4;1
16768;06.12.12;4;1;12;10;0;4;1
16769;06.12.12;4;1;12;11;0;4;1
16770;06.12.12;4;1;12;12;0;4;1
16771;06.12.12;4;1;12;13;0;4;1
16772;06.12.12;4;1;12;14;0;4;1
16773;06.12.12;4;1;12;15;0;4;1
16774;06.12.12;4;1;12;16;0;4;1
16775;06.12.12;4;1;12;17;0;4;1
16776;06.12.12;4;1;12;18;0;4;1
16777;06.12.12;4;1;12;19;0;4;1
16778;06.12.12;4;1;12;20;0;4;1
16779;06.12.12;4;1;12;21;0;4;1
16780;06.12.12;4;1;12;22;0;4;1
16781;06.12.12;4;1;12;23;0;4;1
16782;07.12.12;4;1;12;0;0;5;1
16783;07.12.12;4;1;12;1;0;5;1
16784;07.12.12;4;1;12;2;0;5;1
16785;07.12.12;4;1;12;3;0;5;1
16786;07.12.12;4;1;12;4;0;5;1
16787;07.12.12;4;1;12;5;0;5;1
16788;07.12.12;4;1;12;6;0;5;1
16789;07.12.12;4;1;12;7;0;5;1
16790;07.12.12;4;1;12;8;0;5;1
16791;07.12.12;4;1;12;9;0;5;1
16792;07.12.12;4;1;12;10;0;5;1
16793;07.12.12;4;1;12;11;0;5;1
16794;07.12.12;4;1;12;12;0;5;1
16795;07.12.12;4;1;12;13;0;5;1
16796;07.12.12;4;1;12;14;0;5;1
16797;07.12.12;4;1;12;15;0;5;1
16798;07.12.12;4;1;12;16;0;5;1
16799;07.12.12;4;1;12;17;0;5;1
16800;07.12.12;4;1;12;18;0;5;1
16801;07.12.12;4;1;12;19;0;5;1
16802;07.12.12;4;1;12;20;0;5;1
16803;07.12.12;4;1;12;21;0;5;1
16804;07.12.12;4;1;12;22;0;5;1
16805;07.12.12;4;1;12;23;0;5;1
16806;08.12.12;4;1;12;0;0;6;0
16807;08.12.12;4;1;12;1;0;6;0
16808;08.12.12;4;1;12;2;0;6;0
16809;08.12.12;4;1;12;3;0;6;0
16810;08.12.12;4;1;12;4;0;6;0
16811;08.12.12;4;1;12;5;0;6;0
16812;08.12.12;4;1;12;6;0;6;0
16813;08.12.12;4;1;12;7;0;6;0
16814;08.12.12;4;1;12;8;0;6;0
16815;08.12.12;4;1;12;9;0;6;0
16816;08.12.12;4;1;12;10;0;6;0
16817;08.12.12;4;1;12;11;0;6;0
16818;08.12.12;4;1;12;12;0;6;0
16819;08.12.12;4;1;12;13;0;6;0
16820;08.12.12;4;1;12;14;0;6;0
16821;08.12.12;4;1;12;15;0;6;0
16822;08.12.12;4;1;12;16;0;6;0
16823;08.12.12;4;1;12;17;0;6;0
16824;08.12.12;4;1;12;18;0;6;0
16825;08.12.12;4;1;12;19;0;6;0
16826;08.12.12;4;1;12;20;0;6;0
16827;08.12.12;4;1;12;21;0;6;0
16828;08.12.12;4;1;12;22;0;6;0
16829;08.12.12;4;1;12;23;0;6;0
16830;09.12.12;4;1;12;0;0;0;0
16831;09.12.12;4;1;12;1;0;0;0
16832;09.12.12;4;1;12;2;0;0;0
16833;09.12.12;4;1;12;3;0;0;0
16834;09.12.12;4;1;12;4;0;0;0
16835;09.12.12;4;1;12;5;0;0;0
16836;09.12.12;4;1;12;6;0;0;0
16837;09.12.12;4;1;12;7;0;0;0
16838;09.12.12;4;1;12;8;0;0;0
16839;09.12.12;4;1;12;9;0;0;0
16840;09.12.12;4;1;12;10;0;0;0
16841;09.12.12;4;1;12;11;0;0;0
16842;09.12.12;4;1;12;12;0;0;0
16843;09.12.12;4;1;12;13;0;0;0
16844;09.12.12;4;1;12;14;0;0;0
16845;09.12.12;4;1;12;15;0;0;0
16846;09.12.12;4;1;12;16;0;0;0
16847;09.12.12;4;1;12;17;0;0;0
16848;09.12.12;4;1;12;18;0;0;0
16849;09.12.12;4;1;12;19;0;0;0
16850;09.12.12;4;1;12;20;0;0;0
16851;09.12.12;4;1;12;21;0;0;0
16852;09.12.12;4;1;12;22;0;0;0
16853;09.12.12;4;1;12;23;0;0;0
16854;10.12.12;4;1;12;0;0;1;1
16855;10.12.12;4;1;12;1;0;1;1
16856;10.12.12;4;1;12;2;0;1;1
16857;10.12.12;4;1;12;3;0;1;1
16858;10.12.12;4;1;12;4;0;1;1
16859;10.12.12;4;1;12;5;0;1;1
16860;10.12.12;4;1;12;6;0;1;1
16861;10.12.12;4;1;12;7;0;1;1
16862;10.12.12;4;1;12;8;0;1;1
16863;10.12.12;4;1;12;9;0;1;1
16864;10.12.12;4;1;12;10;0;1;1
16865;10.12.12;4;1;12;11;0;1;1
16866;10.12.12;4;1;12;12;0;1;1
16867;10.12.12;4;1;12;13;0;1;1
16868;10.12.12;4;1;12;14;0;1;1
16869;10.12.12;4;1;12;15;0;1;1
16870;10.12.12;4;1;12;16;0;1;1
16871;10.12.12;4;1;12;17;0;1;1
16872;10.12.12;4;1;12;18;0;1;1
16873;10.12.12;4;1;12;19;0;1;1
16874;10.12.12;4;1;12;20;0;1;1
16875;10.12.12;4;1;12;21;0;1;1
16876;10.12.12;4;1;12;22;0;1;1
16877;10.12.12;4;1;12;23;0;1;1
16878;11.12.12;4;1;12;0;0;2;1
16879;11.12.12;4;1;12;1;0;2;1
16880;11.12.12;4;1;12;2;0;2;1
16881;11.12.12;4;1;12;3;0;2;1
16882;11.12.12;4;1;12;4;0;2;1
16883;11.12.12;4;1;12;5;0;2;1
16884;11.12.12;4;1;12;6;0;2;1
16885;11.12.12;4;1;12;7;0;2;1
16886;11.12.12;4;1;12;8;0;2;1
16887;11.12.12;4;1;12;9;0;2;1
16888;11.12.12;4;1;12;10;0;2;1
16889;11.12.12;4;1;12;11;0;2;1
16890;11.12.12;4;1;12;12;0;2;1
16891;11.12.12;4;1;12;13;0;2;1
16892;11.12.12;4;1;12;14;0;2;1
16893;11.12.12;4;1;12;15;0;2;1
16894;11.12.12;4;1;12;16;0;2;1
16895;11.12.12;4;1;12;17;0;2;1
16896;11.12.12;4;1;12;18;0;2;1
16897;11.12.12;4;1;12;19;0;2;1
16898;11.12.12;4;1;12;20;0;2;1
16899;11.12.12;4;1;12;21;0;2;1
16900;11.12.12;4;1;12;22;0;2;1
16901;11.12.12;4;1;12;23;0;2;1
16902;12.12.12;4;1;12;0;0;3;1
16903;12.12.12;4;1;12;1;0;3;1
16904;12.12.12;4;1;12;2;0;3;1
16905;12.12.12;4;1;12;3;0;3;1
16906;12.12.12;4;1;12;4;0;3;1
16907;12.12.12;4;1;12;5;0;3;1
16908;12.12.12;4;1;12;6;0;3;1
16909;12.12.12;4;1;12;7;0;3;1
16910;12.12.12;4;1;12;8;0;3;1
16911;12.12.12;4;1;12;9;0;3;1
16912;12.12.12;4;1;12;10;0;3;1
16913;12.12.12;4;1;12;11;0;3;1
16914;12.12.12;4;1;12;12;0;3;1
16915;12.12.12;4;1;12;13;0;3;1
16916;12.12.12;4;1;12;14;0;3;1
16917;12.12.12;4;1;12;15;0;3;1
16918;12.12.12;4;1;12;16;0;3;1
16919;12.12.12;4;1;12;17;0;3;1
